,Map,Pokemon,DexID,MinLvl,MaxLvl,Item,Member,Tier,Type,Path,Time,Level,base_map,Map_x,Region,MaxMinLvl,IsHighestMin,HighestMinCount,IsRepellable,Repel
6454,Seaway Vein Frozen,Seaking,119,15,19,,,Uncommon,Fish,sprites/seaking.png,M/D/Ni,15-19,Seaway Vein Frozen,Seaway Vein Frozen,,15,True,8,False,
6455,Shamouti Island,Wooper,194,15,19,,,Common,Surf/Fish,sprites/wooper.png,M/D/Ni,15-19,Shamouti Island,Shamouti Island,,15,True,8,False,
6456,Shamouti Island,Poliwag,60,15,19,Kings Rock,,Common,Surf/Fish,sprites/poliwag.png,M/D/Ni,15-19,Shamouti Island,Shamouti Island,,15,True,8,False,
6457,Shamouti Island,Magikarp,129,15,19,,,Common,Surf/Fish,sprites/magikarp.png,M/D/Ni,15-19,Shamouti Island,Shamouti Island,,15,True,8,False,
6458,Shamouti Island,Tentacool,72,15,19,,,Common,Surf/Fish,sprites/tentacool.png,M/D/Ni,15-19,Shamouti Island,Shamouti Island,,15,True,8,False,
6459,Shamouti Island,Tentacruel,73,15,19,,,Common,Surf/Fish,sprites/tentacruel.png,M/D/Ni,15-19,Shamouti Island,Shamouti Island,,15,True,8,False,
6460,Shamouti Island,Goldeen,118,15,19,,,Common,Surf/Fish,sprites/goldeen.png,M/D/Ni,15-19,Shamouti Island,Shamouti Island,,15,True,8,False,
6461,Shamouti Island,Horsea,116,15,19,Dragon Scale,,Uncommon,Surf/Fish,sprites/horsea.png,M/D/Ni,15-19,Shamouti Island,Shamouti Island,,15,True,8,False,
6462,Shamouti Island,Seaking,119,15,19,,,Uncommon,Surf/Fish,sprites/seaking.png,M/D/Ni,15-19,Shamouti Island,Shamouti Island,,15,True,8,False,
6463,Shamouti Island Frozen,Wooper,194,15,19,,,Common,Surf/Fish,sprites/wooper.png,M/D/Ni,15-19,Shamouti Island Frozen,Shamouti Island Frozen,,15,True,8,False,
6464,Shamouti Island Frozen,Poliwag,60,15,19,Kings Rock,,Common,Surf/Fish,sprites/poliwag.png,M/D/Ni,15-19,Shamouti Island Frozen,Shamouti Island Frozen,,15,True,8,False,
6465,Shamouti Island Frozen,Magikarp,129,15,19,,,Common,Surf/Fish,sprites/magikarp.png,M/D/Ni,15-19,Shamouti Island Frozen,Shamouti Island Frozen,,15,True,8,False,
6466,Shamouti Island Frozen,Tentacool,72,15,19,,,Common,Surf/Fish,sprites/tentacool.png,M/D/Ni,15-19,Shamouti Island Frozen,Shamouti Island Frozen,,15,True,8,False,
6467,Shamouti Island Frozen,Tentacruel,73,15,19,,,Common,Surf/Fish,sprites/tentacruel.png,M/D/Ni,15-19,Shamouti Island Frozen,Shamouti Island Frozen,,15,True,8,False,
6468,Shamouti Island Frozen,Goldeen,118,15,19,,,Common,Surf/Fish,sprites/goldeen.png,M/D/Ni,15-19,Shamouti Island Frozen,Shamouti Island Frozen,,15,True,8,False,
6469,Shamouti Island Frozen,Horsea,116,15,19,Dragon Scale,,Uncommon,Surf/Fish,sprites/horsea.png,M/D/Ni,15-19,Shamouti Island Frozen,Shamouti Island Frozen,,15,True,8,False,
6470,Shamouti Island Frozen,Seaking,119,15,19,,,Uncommon,Surf/Fish,sprites/seaking.png,M/D/Ni,15-19,Shamouti Island Frozen,Shamouti Island Frozen,,15,True,8,False,
6471,Shamouti Seaway,Wooper,194,15,19,,,Common,Fish,sprites/wooper.png,M/D/Ni,15-19,Shamouti Seaway,Shamouti Seaway,,15,True,8,False,
6472,Shamouti Seaway,Poliwag,60,15,19,Kings Rock,,Common,Fish,sprites/poliwag.png,M/D/Ni,15-19,Shamouti Seaway,Shamouti Seaway,,15,True,8,False,
6473,Shamouti Seaway,Magikarp,129,15,19,,,Common,Fish,sprites/magikarp.png,M/D/Ni,15-19,Shamouti Seaway,Shamouti Seaway,,15,True,8,False,
6474,Shamouti Seaway,Tentacool,72,15,19,,,Common,Fish,sprites/tentacool.png,M/D/Ni,15-19,Shamouti Seaway,Shamouti Seaway,,15,True,8,False,
6475,Shamouti Seaway,Tentacruel,73,15,19,,,Common,Fish,sprites/tentacruel.png,M/D/Ni,15-19,Shamouti Seaway,Shamouti Seaway,,15,True,8,False,
6476,Shamouti Seaway,Goldeen,118,15,19,,,Common,Fish,sprites/goldeen.png,M/D/Ni,15-19,Shamouti Seaway,Shamouti Seaway,,15,True,8,False,
6477,Shamouti Seaway,Horsea,116,15,19,Dragon Scale,,Uncommon,Fish,sprites/horsea.png,M/D/Ni,15-19,Shamouti Seaway,Shamouti Seaway,,15,True,8,False,
6478,Shamouti Seaway,Seaking,119,15,19,,,Uncommon,Fish,sprites/seaking.png,M/D/Ni,15-19,Shamouti Seaway,Shamouti Seaway,,15,True,8,False,
6479,Shamouti Seaway Frozen,Wooper,194,15,19,,,Common,Fish,sprites/wooper.png,M/D/Ni,15-19,Shamouti Seaway Frozen,Shamouti Seaway Frozen,,15,True,8,False,
6480,Shamouti Seaway Frozen,Poliwag,60,15,19,Kings Rock,,Common,Fish,sprites/poliwag.png,M/D/Ni,15-19,Shamouti Seaway Frozen,Shamouti Seaway Frozen,,15,True,8,False,
6481,Shamouti Seaway Frozen,Magikarp,129,15,19,,,Common,Fish,sprites/magikarp.png,M/D/Ni,15-19,Shamouti Seaway Frozen,Shamouti Seaway Frozen,,15,True,8,False,
6482,Shamouti Seaway Frozen,Tentacool,72,15,19,,,Common,Fish,sprites/tentacool.png,M/D/Ni,15-19,Shamouti Seaway Frozen,Shamouti Seaway Frozen,,15,True,8,False,
6483,Shamouti Seaway Frozen,Tentacruel,73,15,19,,,Common,Fish,sprites/tentacruel.png,M/D/Ni,15-19,Shamouti Seaway Frozen,Shamouti Seaway Frozen,,15,True,8,False,
6484,Shamouti Seaway Frozen,Goldeen,118,15,19,,,Common,Fish,sprites/goldeen.png,M/D/Ni,15-19,Shamouti Seaway Frozen,Shamouti Seaway Frozen,,15,True,8,False,
6485,Shamouti Seaway Frozen,Horsea,116,15,19,Dragon Scale,,Uncommon,Fish,sprites/horsea.png,M/D/Ni,15-19,Shamouti Seaway Frozen,Shamouti Seaway Frozen,,15,True,8,False,
6486,Shamouti Seaway Frozen,Seaking,119,15,19,,,Uncommon,Fish,sprites/seaking.png,M/D/Ni,15-19,Shamouti Seaway Frozen,Shamouti Seaway Frozen,,15,True,8,False,
6487,Suzuka Cave B1F,Wooper,194,21,25,,,Common,Surf/Fish,sprites/wooper.png,M/D/Ni,21-25,Suzuka Cave,,,22,False,7,False,
6488,Suzuka Cave B1F,Pelipper,279,21,25,,,Common,Surf/Fish,sprites/pelipper.png,M/D/Ni,21-25,Suzuka Cave,,,22,False,7,False,
6489,Suzuka Cave B1F,Tympole,535,21,25,,,Rare,Surf/Fish,sprites/tympole.png,D,21-25,Suzuka Cave,,,22,False,7,False,
6490,Suzuka Cave B1F,Poliwhirl,61,21,25,,,Common,Surf/Fish,sprites/poliwhirl.png,M/D/Ni,21-25,Suzuka Cave,,,22,False,7,False,
6491,Suzuka Cave B1F,Alomomola,594,21,25,,,Rare,Surf/Fish,sprites/alomomola.png,M,21-25,Suzuka Cave,,,22,False,7,False,
6492,Suzuka Cave B1F,Chinchou,170,21,25,Deep Sea Scale,,Common,Surf/Fish,sprites/chinchou.png,M/D/Ni,21-25,Suzuka Cave,,,22,False,7,False,
6493,Suzuka Cave B1F,Feebas,349,22,22,Prism Scale,,Rare,Surf/Fish,sprites/feebas.png,M/D/Ni,22-22,Suzuka Cave,,,22,True,1,False,
6494,Suzuka Cave B1F,Frillish,592,21,25,,,Rare,Surf/Fish,sprites/frillish.png,Ni,21-25,Suzuka Cave,,,22,False,7,False,
6495,Violet City,Wooper,194,10,14,,,Common,Fish,sprites/wooper.png,M/Ni,10-14,Violet City,Violet City,Johto,10,True,5,False,
6496,Violet City,Poliwag,60,10,14,Kings Rock,,Common,Fish,sprites/poliwag.png,M/Ni,10-14,Violet City,Violet City,Johto,10,True,5,False,
6497,Violet City,Poliwhirl,61,10,14,Kings Rock,,Uncommon,Fish,sprites/poliwhirl.png,Ni,10-14,Violet City,Violet City,Johto,10,True,5,False,
6498,Violet City,Magikarp,129,10,14,,,Common,Fish,sprites/magikarp.png,M/D/Ni,10-14,Violet City,Violet City,Johto,10,True,5,False,
6499,Violet City,Whiscash,340,10,14,,,Rare,Fish,sprites/whiscash.png,M,10-14,Violet City,Violet City,Johto,10,True,5,False,
6500,Alto Mare East Avenue ,Poliwag,60,5,5,,,Common,Surf/Fish,sprites/poliwag.png,M/D/Ni,5-5,Alto Mare East Avenue,,,5,True,3,False,
6501,Alto Mare East Avenue ,Surskit,283,5,5,SilverPowder,,Common,Surf/Fish,sprites/surskit.png,M/D/Ni,5-5,Alto Mare East Avenue,,,5,True,3,False,
6502,Alto Mare East Avenue ,Goldeen,118,5,5,,,Common,Surf/Fish,sprites/goldeen.png,M/D/Ni,5-5,Alto Mare East Avenue,,,5,True,3,False,
6503,Alto Mare West Avenue,Poliwag,60,5,5,,,Common,Surf/Fish,sprites/poliwag.png,M/D/Ni,5-5,Alto Mare West Avenue,Alto Mare West Avenue,Johto,5,True,3,False,
6504,Alto Mare West Avenue,Surskit,283,5,5,SilverPowder,,Common,Surf/Fish,sprites/surskit.png,M/D/Ni,5-5,Alto Mare West Avenue,Alto Mare West Avenue,Johto,5,True,3,False,
6505,Alto Mare West Avenue,Goldeen,118,5,5,,,Common,Surf/Fish,sprites/goldeen.png,M/D/Ni,5-5,Alto Mare West Avenue,Alto Mare West Avenue,Johto,5,True,3,False,
6506,Cliff Edge Gate,Poliwag,60,28,32,Kings Rock,,Common,Fish,sprites/poliwag.png,M/Ni,28-32,Cliff Edge Gate,Cliff Edge Gate,Johto,28,True,2,False,
6507,Cliff Edge Gate,Magikarp,129,28,32,,,Common,Fish,sprites/magikarp.png,M/D/Ni,28-32,Cliff Edge Gate,Cliff Edge Gate,Johto,28,True,2,False,
6508,Mt. Silver 1F,Poliwag,60,47,50,Kings Rock,,Common,Surf/Fish,sprites/poliwag.png,M/D/Ni,47-50,Mt. Silver,,,47,True,3,False,
6509,Mt. Silver 1F,Golduck,55,47,50,,,Common,Surf/Fish,sprites/golduck.png,M/D/Ni,47-50,Mt. Silver,,,47,True,3,False,
6510,Mt. Silver 1F,Poliwhirl,61,47,50,,,Uncommon,Surf/Fish,sprites/poliwhirl.png,M/D/Ni,47-50,Mt. Silver,,,47,True,3,False,
6511,Route 35,Poliwag,60,14,18,Kings Rock,,Common,Surf/Fish,sprites/poliwag.png,Ni,14-18,Route 35,Route 35,Johto,14,True,4,False,
6512,Route 35,Magikarp,129,14,18,,,Common,Surf/Fish,sprites/magikarp.png,M/D/Ni,14-18,Route 35,Route 35,Johto,14,True,4,False,
6513,Route 35,Goldeen,118,14,18,,,Common,Surf/Fish,sprites/goldeen.png,M/D/Ni,14-18,Route 35,Route 35,Johto,14,True,4,False,
6514,Route 35,Horsea,116,14,18,Dragon Scale,,Common,Surf/Fish,sprites/horsea.png,M/D/Ni,14-18,Route 35,Route 35,Johto,14,True,4,False,
6515,Route 45,Poliwag,60,44,47,Kings Rock,,Common,Surf/Fish,sprites/poliwag.png,M/D/Ni,44-47,Route 45,Route 45,Johto,44,True,8,False,
6516,Route 45,Lombre,271,44,47,,,Uncommon,Surf/Fish,sprites/lombre.png,M/D/Ni,44-47,Route 45,Route 45,Johto,44,True,8,False,
6517,Route 45,Magikarp,129,44,47,,,Common,Surf/Fish,sprites/magikarp.png,M/D/Ni,44-47,Route 45,Route 45,Johto,44,True,8,False,
6518,Route 45,Tentacool,72,44,47,,,Common,Surf/Fish,sprites/tentacool.png,M/D/Ni,44-47,Route 45,Route 45,Johto,44,True,8,False,
6519,Route 45,Goldeen,118,44,47,,,Common,Surf/Fish,sprites/goldeen.png,M/D/Ni,44-47,Route 45,Route 45,Johto,44,True,8,False,
6520,Route 45,Finneon,456,44,47,,,Uncommon,Surf/Fish,sprites/finneon.png,M/D/Ni,44-47,Route 45,Route 45,Johto,44,True,8,False,
6521,Route 45,Chinchou,170,44,47,,,Common,Surf/Fish,sprites/chinchou.png,M/D/Ni,44-47,Route 45,Route 45,Johto,44,True,8,False,
6522,Route 45,Kingdra,230,44,47,,,Rare,Surf/Fish,sprites/kingdra.png,M/D/Ni,44-47,Route 45,Route 45,Johto,44,True,8,False,
6523,Safari Area 2,Poliwag,60,34,38,,,Common,Surf/Fish,sprites/poliwag.png,M/D/Ni,34-38,Safari Area,,,34,True,5,False,
6524,Safari Area 2,Staryu,120,34,38,Water Stone,,Rare,Surf/Fish,sprites/staryu.png,M/D/Ni,34-38,Safari Area,,,34,True,5,False,
6525,Safari Area 2,Magikarp,129,34,38,,,Common,Surf/Fish,sprites/magikarp.png,M/D/Ni,34-38,Safari Area,,,34,True,5,False,
6526,Safari Area 2,Goldeen,118,34,38,,,Common,Surf/Fish,sprites/goldeen.png,M/D/Ni,34-38,Safari Area,,,34,True,5,False,
6527,Safari Area 2,Horsea,116,34,38,Dragon Scale,,Common,Surf/Fish,sprites/horsea.png,M/D/Ni,34-38,Safari Area,,,34,True,5,False,
6528,Vermilion City,Poliwag,60,13,18,Kings Rock,,Common,Surf/Fish,sprites/poliwag.png,Ni,13-18,Vermilion City,Vermilion City,Kanto,13,True,4,False,
6529,Vermilion City,Squirtle,7,13,18,,,Rare,Surf/Fish,sprites/squirtle.png,M/D/Ni,13-18,Vermilion City,Vermilion City,Kanto,13,True,4,False,
6530,Vermilion City,Tentacool,72,13,18,,,Common,Surf/Fish,sprites/tentacool.png,M/D/Ni,13-18,Vermilion City,Vermilion City,Kanto,13,True,4,False,
6531,Vermilion City,Tentacruel,73,13,18,,,Common,Surf/Fish,sprites/tentacruel.png,M/D/Ni,13-18,Vermilion City,Vermilion City,Kanto,13,True,4,False,
6532,Viridian City,Poliwag,60,10,15,Kings Rock,,Common,Surf/Fish,sprites/poliwag.png,Ni,10-15,Viridian City,Viridian City,Kanto,10,True,1,True,10-15
6533,Viridian City,Magikarp,129,5,5,,,Common,Surf/Fish,sprites/magikarp.png,M/D/Ni,5-5,Viridian City,Viridian City,Kanto,10,False,1,False,
6534,Mossdeep City,Pelipper,279,28,36,,,Uncommon,Surf/Fish,sprites/pelipper.png,M/D/Ni,28-36,Mossdeep City,Mossdeep City,Hoenn,28,True,6,False,
6535,Mossdeep City,Tentacool,72,28,36,,,Common,Surf/Fish,sprites/tentacool.png,M/D/Ni,28-36,Mossdeep City,Mossdeep City,Hoenn,28,True,6,False,
6536,Mossdeep City,Tentacruel,73,28,36,,,Common,Surf/Fish,sprites/tentacruel.png,M/D/Ni,28-36,Mossdeep City,Mossdeep City,Hoenn,28,True,6,False,
6537,Mossdeep City,Frillish,592,28,36,,,Rare,Surf/Fish,sprites/frillish.png,M/D/Ni,28-36,Mossdeep City,Mossdeep City,Hoenn,28,True,6,False,
6538,Mossdeep City,Wailmer,320,28,36,,,Uncommon,Surf/Fish,sprites/wailmer.png,M/D/Ni,28-36,Mossdeep City,Mossdeep City,Hoenn,28,True,6,False,
6539,Mossdeep City,Sharpedo,319,28,36,,,Rare,Surf/Fish,sprites/sharpedo.png,M/D/Ni,28-36,Mossdeep City,Mossdeep City,Hoenn,28,True,6,False,
6540,Route 226,Pelipper,279,40,45,,,Common,Surf/Fish,sprites/pelipper.png,M/D/Ni,40-45,Route 226,Route 226,Sinnoh,40,True,6,False,
6541,Route 226,Seadra,117,40,45,,,Common,Surf/Fish,sprites/seadra.png,M/D/Ni,40-45,Route 226,Route 226,Sinnoh,40,True,6,False,
6542,Route 226,Tirtouga,564,40,45,Cover Fossil,Required,Rare,Surf/Fish,sprites/tirtouga.png,M/D/Ni,40-45,Route 226,Route 226,Sinnoh,40,True,6,False,
6543,Route 226,Magikarp,129,40,45,,,Common,Surf/Fish,sprites/magikarp.png,M/D/Ni,40-45,Route 226,Route 226,Sinnoh,40,True,6,False,
6544,Route 226,Horsea,116,40,45,Dragon Scale,,Common,Surf/Fish,sprites/horsea.png,M/D/Ni,40-45,Route 226,Route 226,Sinnoh,40,True,6,False,
6545,Route 226,Relicanth,369,25,30,,,Rare,Surf/Fish,sprites/relicanth.png,M/D/Ni,25-30,Route 226,Route 226,Sinnoh,40,False,2,False,
6546,Route 226,Octillery,224,40,45,Starf Berry,,Uncommon,Surf/Fish,sprites/octillery.png,M/D/Ni,40-45,Route 226,Route 226,Sinnoh,40,True,6,False,
6547,Route 226,Mantine,226,21,26,,,Uncommon,Surf/Fish,sprites/mantine.png,M/D/Ni,21-26,Route 226,Route 226,Sinnoh,40,False,2,False,
6548,Route 230,Pelipper,279,40,45,,,Common,Surf/Fish,sprites/pelipper.png,M/D/Ni,40-45,Route 230,Route 230,Sinnoh,40,True,9,False,
6549,Route 230,Magikarp,129,40,45,,,Common,Surf/Fish,sprites/magikarp.png,M/D/Ni,40-45,Route 230,Route 230,Sinnoh,40,True,9,False,
6550,Route 230,Tentacruel,73,40,45,Poison Barb,,Common,Surf/Fish,sprites/tentacruel.png,M/D/Ni,40-45,Route 230,Route 230,Sinnoh,40,True,9,False,
6551,Route 230,Clauncher,692,40,45,,,Rare,Surf/Fish,sprites/clauncher.png,M/D/Ni,40-45,Route 230,Route 230,Sinnoh,40,True,9,False,
6552,Route 230,Remoraid,223,40,45,,,Uncommon,Surf/Fish,sprites/remoraid.png,M/D/Ni,40-45,Route 230,Route 230,Sinnoh,40,True,9,False,
6553,Route 230,Gyarados,130,40,45,,,Common,Surf/Fish,sprites/gyarados.png,M/D/Ni,40-45,Route 230,Route 230,Sinnoh,40,True,9,False,
6554,Route 230,Wailmer,320,40,45,,,Uncommon,Surf/Fish,sprites/wailmer.png,M/D/Ni,40-45,Route 230,Route 230,Sinnoh,40,True,9,False,
6555,Route 230,Octillery,224,40,45,,,Uncommon,Surf/Fish,sprites/octillery.png,M/D/Ni,40-45,Route 230,Route 230,Sinnoh,40,True,9,False,
6556,Route 230,Wailord,321,40,45,,,Uncommon,Surf/Fish,sprites/wailord.png,M/D/Ni,40-45,Route 230,Route 230,Sinnoh,40,True,9,False,
6557,Jura Cave,Seadra,117,20,24,Dragon Scale,Required,Common,Surf/Fish,sprites/seadra.png,M/D/Ni,20-24,Jura Cave,Jura Cave,,25,False,6,False,
6558,Jura Cave,Tirtouga,564,20,24,Cover Fossil,Required,Rare,Surf/Fish,sprites/tirtouga.png,M/D/Ni,20-24,Jura Cave,Jura Cave,,25,False,6,False,
6559,Jura Cave,Magikarp,129,20,24,,Required,Common,Surf/Fish,sprites/magikarp.png,M/D/Ni,20-24,Jura Cave,Jura Cave,,25,False,6,False,
6560,Jura Cave,Goldeen,118,20,24,,Required,Common,Surf/Fish,sprites/goldeen.png,M/D/Ni,20-24,Jura Cave,Jura Cave,,25,False,6,False,
6561,Jura Cave,Horsea,116,20,24,Dragon Scale,Required,Common,Surf/Fish,sprites/horsea.png,M/D/Ni,20-24,Jura Cave,Jura Cave,,25,False,6,False,
6562,Jura Cave,Feebas,349,25,29,Prism Scale,Required,Rare,Surf/Fish,sprites/feebas.png,M/D/Ni,25-29,Jura Cave,Jura Cave,,25,True,1,True,25-29
6563,Jura Cave,Carvanha,318,20,24,Deep Sea Tooth,Required,Uncommon,Surf/Fish,sprites/carvanha.png,M/D/Ni,20-24,Jura Cave,Jura Cave,,25,False,6,False,
6564,Route 122,Seadra,117,35,35,,,Uncommon,Fish,sprites/seadra.png,M/D/Ni,35-35,Route 122,Route 122,Hoenn,35,True,1,False,
6565,Route 122,Magikarp,129,5,5,,,Common,Fish,sprites/magikarp.png,M/D/Ni,5-5,Route 122,Route 122,Hoenn,35,False,5,False,
6566,Route 122,Tentacool,72,20,28,,,Common,Fish,sprites/tentacool.png,M/D/Ni,20-28,Route 122,Route 122,Hoenn,35,False,5,False,
6567,Route 122,Horsea,116,20,28,Dragon Scale,,Common,Fish,sprites/horsea.png,M/D/Ni,20-28,Route 122,Route 122,Hoenn,35,False,5,False,
6568,Route 122,Finneon,456,20,28,Mystic Water,,Uncommon,Fish,sprites/finneon.png,M/D/Ni,20-28,Route 122,Route 122,Hoenn,35,False,5,False,
6569,Route 122,Wailmer,320,25,35,,,Uncommon,Fish,sprites/wailmer.png,M/D/Ni,25-35,Route 122,Route 122,Hoenn,35,False,5,False,
6570,Route 130,Seadra,117,28,36,,,Uncommon,Fish,sprites/seadra.png,M/D/Ni,28-36,Route 130,Route 130,Hoenn,33,False,8,False,
6571,Route 130,Magikarp,129,28,36,,,Common,Fish,sprites/magikarp.png,M/D/Ni,28-36,Route 130,Route 130,Hoenn,33,False,8,False,
6572,Route 130,Tentacool,72,25,35,,,Common,Fish,sprites/tentacool.png,M/D/Ni,25-35,Route 130,Route 130,Hoenn,33,False,8,False,
6573,Route 130,Tentacruel,73,33,36,,,Common,Fish,sprites/tentacruel.png,M/D/Ni,33-36,Route 130,Route 130,Hoenn,33,True,1,False,
6574,Route 130,Horsea,116,28,36,Dragon Scale,,Common,Fish,sprites/horsea.png,M/D/Ni,28-36,Route 130,Route 130,Hoenn,33,False,8,False,
6575,Route 130,Alomomola,594,28,36,,Required,Rare,Fish,sprites/alomomola.png,M/D,28-36,Route 130,Route 130,Hoenn,33,False,8,False,
6576,Route 130,Finneon,456,28,36,,,Uncommon,Fish,sprites/finneon.png,M/D/Ni,28-36,Route 130,Route 130,Hoenn,33,False,8,False,
6577,Route 130,Frillish,592,28,36,,Required,Rare,Fish,sprites/frillish.png,Ni,28-36,Route 130,Route 130,Hoenn,33,False,8,False,
6578,Route 130,Wailmer,320,28,36,,,Uncommon,Fish,sprites/wailmer.png,M/D/Ni,28-36,Route 130,Route 130,Hoenn,33,False,8,False,
6579,Route 131,Seadra,117,31,33,,,Uncommon,Surf/Fish,sprites/seadra.png,M/D/Ni,31-33,Route 131,Route 131,Hoenn,31,True,2,False,
6580,Route 131,Finneon,456,31,33,,,Uncommon,Surf/Fish,sprites/finneon.png,M/D/Ni,31-33,Route 131,Route 131,Hoenn,31,True,2,False,
6581,Route 133,Seadra,117,30,34,,,Uncommon,Fish,sprites/seadra.png,M/D/Ni,30-34,Route 133,Route 133,Hoenn,30,True,9,False,
6582,Route 133,Magikarp,129,30,34,,,Common,Fish,sprites/magikarp.png,M/D/Ni,30-34,Route 133,Route 133,Hoenn,30,True,9,False,
6583,Route 133,Tentacool,72,30,34,,,Common,Fish,sprites/tentacool.png,M/D/Ni,30-34,Route 133,Route 133,Hoenn,30,True,9,False,
6584,Route 133,Horsea,116,30,34,Dragon Scale,,Common,Fish,sprites/horsea.png,M/D/Ni,30-34,Route 133,Route 133,Hoenn,30,True,9,False,
6585,Route 133,Finneon,456,30,34,,,Uncommon,Fish,sprites/finneon.png,M/D/Ni,30-34,Route 133,Route 133,Hoenn,30,True,9,False,
6586,Route 133,Carvanha,318,30,34,,,Uncommon,Fish,sprites/carvanha.png,M/D/Ni,30-34,Route 133,Route 133,Hoenn,30,True,9,False,
6587,Route 133,Frillish,592,30,34,,Required,Rare,Fish,sprites/frillish.png,M/D/Ni,30-34,Route 133,Route 133,Hoenn,30,True,9,False,
6588,Route 133,Wailmer,320,30,34,,,Uncommon,Fish,sprites/wailmer.png,M/D/Ni,30-34,Route 133,Route 133,Hoenn,30,True,9,False,
6589,Route 133,Sharpedo,319,30,34,,,Rare,Fish,sprites/sharpedo.png,M/D/Ni,30-34,Route 133,Route 133,Hoenn,30,True,9,False,
6590,Route 134,Seadra,117,30,34,,,Uncommon,Surf/Fish,sprites/seadra.png,M/D/Ni,30-34,Route 134,Route 134,Hoenn,37,False,7,False,
6591,Route 134,Magikarp,129,22,34,,,Common,Surf/Fish,sprites/magikarp.png,M/D/Ni,22-34,Route 134,Route 134,Hoenn,37,False,7,False,
6592,Route 134,Tentacool,72,24,36,,,Common,Surf/Fish,sprites/tentacool.png,M/D/Ni,24-36,Route 134,Route 134,Hoenn,37,False,7,False,
6593,Route 134,Horsea,116,26,36,Dragon Scale,,Common,Surf/Fish,sprites/horsea.png,M/D/Ni,26-36,Route 134,Route 134,Hoenn,37,False,7,False,
6594,Route 134,Alomomola,594,37,41,,Required,Rare,Surf/Fish,sprites/alomomola.png,M/D/Ni,37-41,Route 134,Route 134,Hoenn,37,True,1,True,37-41
6595,Route 134,Finneon,456,30,34,,,Uncommon,Surf/Fish,sprites/finneon.png,M/D/Ni,30-34,Route 134,Route 134,Hoenn,37,False,7,False,
6596,Route 134,Wailmer,320,5,35,,,Uncommon,Surf/Fish,sprites/wailmer.png,M/D/Ni,5-35,Route 134,Route 134,Hoenn,37,False,7,False,
6597,Route 134,Sharpedo,319,30,35,,,Rare,Surf/Fish,sprites/sharpedo.png,M/D/Ni,30-35,Route 134,Route 134,Hoenn,37,False,7,False,
6598,Treasure Beach,Seadra,117,34,38,,,Uncommon,Fish,sprites/seadra.png,M/D/Ni,34-38,Treasure Beach,Treasure Beach,Kanto,34,True,5,False,
6599,Treasure Beach,Magikarp,129,34,38,,,Common,Fish,sprites/magikarp.png,Ni,34-38,Treasure Beach,Treasure Beach,Kanto,34,True,5,False,
6600,Treasure Beach,Horsea,116,34,38,Dragon Scale,,Common,Fish,sprites/horsea.png,M/D/Ni,34-38,Treasure Beach,Treasure Beach,Kanto,34,True,5,False,
6601,Treasure Beach,Gyarados,130,34,38,,,Uncommon,Fish,sprites/gyarados.png,M/D/Ni,34-38,Treasure Beach,Treasure Beach,Kanto,34,True,5,False,
6602,Treasure Beach,Frillish,592,34,38,,,Rare,Fish,sprites/frillish.png,M/D/Ni,34-38,Treasure Beach,Treasure Beach,Kanto,34,True,5,False,
6603,Cherrygrove City,Staryu,120,10,14,,,Uncommon,Fish,sprites/staryu.png,Ni,10-14,Cherrygrove City,Cherrygrove City,Johto,10,True,1,False,
6604,Five Island,Staryu,120,16,20,,,Uncommon,Fish,sprites/staryu.png,Ni,16-20,Five Island,Five Island,Kanto,16,True,2,False,
6605,Five Island,Magikarp,129,16,20,,,Common,Fish,sprites/magikarp.png,M/D/Ni,16-20,Five Island,Five Island,Kanto,16,True,2,False,
6606,Resort Gorgeous,Staryu,120,5,25,Stardust,,Uncommon,Fish,sprites/staryu.png,M/Ni,5-25,Resort Gorgeous,Resort Gorgeous,Kanto,5,True,3,False,
6607,Resort Gorgeous,Magikarp,129,5,25,,,Common,Fish,sprites/magikarp.png,M/D/Ni,5-25,Resort Gorgeous,Resort Gorgeous,Kanto,5,True,3,False,
6608,Resort Gorgeous,Remoraid,223,5,25,,,Uncommon,Fish,sprites/remoraid.png,M,5-25,Resort Gorgeous,Resort Gorgeous,Kanto,5,True,3,False,
6609,Route 34,Staryu,120,11,15,,,Uncommon,Fish,sprites/staryu.png,Ni,11-15,Route 34,Route 34,Johto,11,True,1,False,
6610,Mt. Ember Ruby Path B3F,Slugma,218,34,40,Charcoal,,Common,Land,sprites/slugma.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,2,False,
6611,Mt. Ember Ruby Path B3F,Magcargo,219,34,40,Charcoal,,Uncommon,Land,sprites/magcargo.png,Ni,34-40,Mt. Ember Ruby Path,,,34,True,2,False,
6612,Sendoff Spring,Poliwhirl,61,40,44,,,Uncommon,Surf/Fish,sprites/poliwhirl.png,M/D/Ni,40-44,Sendoff Spring,Sendoff Spring,Sinnoh,40,True,5,False,
6613,Sendoff Spring,Magikarp,129,40,44,,,Common,Surf/Fish,sprites/magikarp.png,M/D/Ni,40-44,Sendoff Spring,Sendoff Spring,Sinnoh,40,True,5,False,
6614,Sendoff Spring,Goldeen,118,40,44,,,Common,Surf/Fish,sprites/goldeen.png,M/D/Ni,40-44,Sendoff Spring,Sendoff Spring,Sinnoh,40,True,5,False,
