,Map,Pokemon,DexID,Morning,Day,Night,MinLvl,MaxLvl,Item,Member,Tier,Type,Path
6079,Safari Johto Wet Zone,Horsea,116,1,1,1,22,26,Dragon Scale,0,Common,Surf/Fish,sprites/horsea.png
6080,Seafoam B4F,Horsea,116,1,1,1,40,44,Dragon Scale,0,Common,Surf/Fish,sprites/horsea.png
6081,Seaway Vein,Horsea,116,1,1,1,15,19,Dragon Scale,0,Uncommon,Fish,sprites/horsea.png
6082,Seaway Vein Extension,Horsea,116,1,1,1,15,19,Dragon Scale,0,Uncommon,Fish,sprites/horsea.png
6083,Seaway Vein Frozen,Horsea,116,1,1,1,15,19,Dragon Scale,0,Uncommon,Fish,sprites/horsea.png
6084,Shamouti Island,Horsea,116,1,1,1,15,19,Dragon Scale,0,Uncommon,Surf/Fish,sprites/horsea.png
6085,Shamouti Island Frozen,Horsea,116,1,1,1,15,19,Dragon Scale,0,Uncommon,Surf/Fish,sprites/horsea.png
6086,Shamouti Seaway,Horsea,116,1,1,1,15,19,Dragon Scale,0,Uncommon,Fish,sprites/horsea.png
6087,Shamouti Seaway Frozen,Horsea,116,1,1,1,15,19,Dragon Scale,0,Uncommon,Fish,sprites/horsea.png
6088,Tanoby Ruins,Horsea,116,1,1,1,10,40,Dragon Scale,0,Common,Fish,sprites/horsea.png
6089,Trainer Tower,Horsea,116,0,0,1,12,42,Dragon Scale,0,Common,Surf/Fish,sprites/horsea.png
6090,Treasure Beach,Horsea,116,1,1,1,34,38,Dragon Scale,0,Common,Fish,sprites/horsea.png
6091,Vermilion City,Horsea,116,1,1,1,13,18,Dragon Scale,0,Common,Fish,sprites/horsea.png
6092,Vulcan Cave B2F,Horsea,116,1,1,1,36,40,Dragon Scale,0,Common,Surf/Fish,sprites/horsea.png
6093,Vulcan Island Shore,Horsea,116,1,1,1,36,40,Dragon Scale,0,Common,Surf/Fish,sprites/horsea.png
6094,Water Labyrinth,Horsea,116,1,1,1,10,20,Dragon Scale,1,Common,Surf/Fish,sprites/horsea.png
6095,Whirl Islands 1F,Horsea,116,1,1,1,22,24,Dragon Scale,0,Common,Surf/Fish,sprites/horsea.png
6096,Whirl Islands 1F Northeast,Horsea,116,1,1,1,23,27,Dragon Scale,0,Common,Surf/Fish,sprites/horsea.png
6097,Whirl Islands 1F Southeast,Horsea,116,1,1,1,23,27,Dragon Scale,0,Common,Surf/Fish,sprites/horsea.png
6098,Whirl Islands 1F Southwest,Horsea,116,1,1,1,23,27,Dragon Scale,0,Common,Surf/Fish,sprites/horsea.png
6099,Whirl Islands B2F,Horsea,116,1,1,1,23,27,Dragon Scale,0,Common,Surf/Fish,sprites/horsea.png
6100,Alto Mare National Park,Luvdisc,370,1,1,1,10,15,,0,Uncommon,Surf/Fish,sprites/luvdisc.png
6101,Aphrodia Island,Luvdisc,370,1,1,1,28,33,,0,Uncommon,Surf/Fish,sprites/luvdisc.png
6102,Cape Of Palpatoo,Luvdisc,370,1,1,1,35,39,,0,Uncommon,Surf/Fish,sprites/luvdisc.png
6103,Corsica Island,Luvdisc,370,1,1,1,15,19,,0,Uncommon,Surf/Fish,sprites/luvdisc.png
6104,Eriyadu Town,Luvdisc,370,1,1,1,35,39,,0,Uncommon,Surf/Fish,sprites/luvdisc.png
6105,Ever Grande City,Luvdisc,370,1,1,1,25,30,,0,Uncommon,Surf/Fish,sprites/luvdisc.png
6106,Hoenn Safari Zone Area 5,Luvdisc,370,1,1,1,28,32,,0,Uncommon,Surf/Fish,sprites/luvdisc.png
6107,Love Island,Luvdisc,370,1,1,0,13,17,,0,Uncommon,Surf/Fish,sprites/luvdisc.png
6108,Nido Isle,Luvdisc,370,1,1,1,28,33,,0,Uncommon,Surf/Fish,sprites/luvdisc.png
6109,Route 128,Luvdisc,370,1,1,1,28,36,,0,Uncommon,Fish,sprites/luvdisc.png
6110,Route 129,Luvdisc,370,1,1,1,28,36,,0,Uncommon,Fish,sprites/luvdisc.png
6111,Route 224,Luvdisc,370,1,1,1,52,56,,0,Uncommon,Surf/Fish,sprites/luvdisc.png
6112,Route 27,Luvdisc,370,1,1,1,33,33,,0,Uncommon,Surf/Fish,sprites/luvdisc.png
6113,Victory Road Hoenn B2F,Luvdisc,370,1,1,1,42,48,,0,Uncommon,Surf/Fish,sprites/luvdisc.png
6114,Alto Mare National Park,Mantyke,458,1,1,1,10,15,,0,Uncommon,Surf/Fish,sprites/mantyke.png
6115,Breezy Falls,Mantyke,458,0,0,1,18,23,,0,Uncommon,Surf/Fish,sprites/mantyke.png
6116,Breezy Path,Mantyke,458,1,1,1,17,21,,0,Uncommon,Surf/Fish,sprites/mantyke.png
6117,Chrono Cross,Mantyke,458,1,0,0,5,25,,0,Uncommon,Fish,sprites/mantyke.png
6118,Diamond Empire Entry,Mantyke,458,1,1,1,22,26,,0,Uncommon,Surf/Fish,sprites/mantyke.png
6119,Diamond Empire Pathway Underwater,Mantyke,458,1,1,1,21,25,,0,Uncommon,Surf/Fish,sprites/mantyke.png
6120,Guild Island,Mantyke,458,1,1,1,42,50,,0,Uncommon,Surf/Fish,sprites/mantyke.png
6121,Leev Town Entrance,Mantyke,458,1,1,1,20,24,,1,Uncommon,Surf/Fish,sprites/mantyke.png
6122,Love Island,Mantyke,458,1,1,0,13,17,,0,Uncommon,Surf/Fish,sprites/mantyke.png
6123,Sinnoh Safari Area Zone 2,Mantyke,458,1,1,1,22,26,,0,Uncommon,Surf/Fish,sprites/mantyke.png
6124,Sinnoh Safari Area Zone 6,Mantyke,458,1,1,1,22,26,,0,Uncommon,Surf/Fish,sprites/mantyke.png
6125,Snowfall Valley,Mantyke,458,1,1,1,21,26,,0,Uncommon,Surf/Fish,sprites/mantyke.png
6126,Suzuka Clearing,Mantyke,458,1,1,1,21,25,,0,Uncommon,Surf/Fish,sprites/mantyke.png
6127,Vulcan Cove,Mantyke,458,1,1,1,22,26,,0,Uncommon,Surf/Fish,sprites/mantyke.png
6128,Alto Mare Secret Garden,Alomomola,594,1,1,1,10,15,,0,Rare,Surf/Fish,sprites/alomomola.png
6129,Aphrodia Island,Alomomola,594,1,1,1,30,35,,0,Rare,Surf/Fish,sprites/alomomola.png
6130,Breezy Garden,Alomomola,594,1,1,0,21,25,,0,Rare,Surf/Fish,sprites/alomomola.png
6131,Cape Of Palpatoo,Alomomola,594,1,1,1,35,39,,0,Rare,Surf/Fish,sprites/alomomola.png
6132,Crater Town,Alomomola,594,1,1,1,26,30,,0,Rare,Surf/Fish,sprites/alomomola.png
6133,Evergreen Island Frozen Path,Alomomola,594,1,1,1,25,31,,0,Rare,Surf/Fish,sprites/alomomola.png
6134,Guild Island,Alomomola,594,1,1,1,42,50,,0,Rare,Surf/Fish,sprites/alomomola.png
6135,Nido Isle,Alomomola,594,1,1,1,30,35,,0,Rare,Surf/Fish,sprites/alomomola.png
6136,Olivine City,Alomomola,594,1,1,1,23,25,,1,Rare,Surf/Fish,sprites/alomomola.png
6137,Route 124,Alomomola,594,1,1,1,25,35,,1,Rare,Fish,sprites/alomomola.png
6138,Route 130,Alomomola,594,1,1,0,28,36,,1,Rare,Fish,sprites/alomomola.png
6139,Route 134,Alomomola,594,1,1,1,37,41,,1,Rare,Surf/Fish,sprites/alomomola.png
6140,Suzuka Cave B1F,Alomomola,594,1,0,0,21,25,,0,Rare,Surf/Fish,sprites/alomomola.png
6141,Suzuka Clearing,Alomomola,594,1,1,1,21,25,,0,Rare,Surf/Fish,sprites/alomomola.png
6142,Wastelands,Alomomola,594,1,1,1,25,31,,0,Rare,Surf/Fish,sprites/alomomola.png
6143,Alto Mare Secret Garden,Froakie,656,1,1,1,10,15,,0,Rare,Surf/Fish,sprites/froakie.png
6144,Kalijodo Lake,Froakie,656,1,1,1,36,40,,0,Rare,Surf/Fish,sprites/froakie.png
6145,Necropolis,Froakie,656,1,1,1,20,24,,0,Rare,Surf/Fish,sprites/froakie.png
6146,Alto Mare Secret Garden,Remoraid,223,1,1,1,10,15,Starf Berry,0,Uncommon,Surf/Fish,sprites/remoraid.png
6147,Breakers Beach,Remoraid,223,1,1,1,25,29,Starf Berry,0,Uncommon,Surf/Fish,sprites/remoraid.png
6148,Cianwood City,Remoraid,223,1,1,1,30,35,Starf Berry,0,Uncommon,Surf/Fish,sprites/remoraid.png
6149,Corsica Island,Remoraid,223,1,1,1,15,19,,0,Uncommon,Surf/Fish,sprites/remoraid.png
6150,Diamond Empire Pathway Underwater,Remoraid,223,1,1,1,21,25,,0,Uncommon,Surf/Fish,sprites/remoraid.png
6151,Kalijodo Lake,Remoraid,223,1,1,1,36,40,Starf Berry,0,Uncommon,Surf/Fish,sprites/remoraid.png
6152,Memorial Pillar,Remoraid,223,0,1,0,10,14,,0,Uncommon,Fish,sprites/remoraid.png
6153,Outcast Island,Remoraid,223,1,1,1,15,35,,0,Uncommon,Fish,sprites/remoraid.png
6154,Resort Gorgeous,Remoraid,223,1,0,0,5,25,,0,Uncommon,Fish,sprites/remoraid.png
6155,Route 212 South,Remoraid,223,1,1,1,24,28,Starf Berry,0,Uncommon,Surf/Fish,sprites/remoraid.png
6156,Route 213,Remoraid,223,1,1,1,24,28,,0,Uncommon,Surf/Fish,sprites/remoraid.png
6157,Route 222,Remoraid,223,1,1,1,35,40,Starf Berry,0,Uncommon,Surf/Fish,sprites/remoraid.png
6158,Route 223,Remoraid,223,1,1,1,40,44,Starf Berry,0,Uncommon,Surf/Fish,sprites/remoraid.png
6159,Route 224,Remoraid,223,1,1,1,52,56,,0,Uncommon,Surf/Fish,sprites/remoraid.png
6160,Route 230,Remoraid,223,1,1,1,40,45,,0,Uncommon,Surf/Fish,sprites/remoraid.png
6161,Route 44,Remoraid,223,1,1,1,36,40,,0,Uncommon,Surf/Fish,sprites/remoraid.png
6162,Safari Johto Wet Zone,Remoraid,223,1,1,1,22,26,Starf Berry,0,Uncommon,Surf/Fish,sprites/remoraid.png
6163,Sinnoh Victory Road B1F,Remoraid,223,1,1,1,45,49,,0,Uncommon,Surf/Fish,sprites/remoraid.png
6164,Sinnoh Victory Road B1F Deep,Remoraid,223,1,1,1,50,54,,0,Uncommon,Surf/Fish,sprites/remoraid.png
6165,Tanoby Ruins,Remoraid,223,0,1,0,10,40,,0,Uncommon,Fish,sprites/remoraid.png
6166,Vulcan Cave B2F,Remoraid,223,1,1,1,36,40,Starf Berry,0,Uncommon,Surf/Fish,sprites/remoraid.png
6167,Vulcan Island Shore,Remoraid,223,1,1,1,36,40,Starf Berry,0,Uncommon,Surf/Fish,sprites/remoraid.png
6168,Water Path,Remoraid,223,1,1,1,40,44,,1,Uncommon,Fish,sprites/remoraid.png
6169,Amity Square,Lanturn,171,1,1,1,17,20,,0,Uncommon,Surf/Fish,sprites/lanturn.png
6170,Breezy Garden Underwater,Lanturn,171,1,1,1,21,25,,0,Common,Surf/Fish,sprites/lanturn.png
6171,Diamond Empire Pathway Underwater,Lanturn,171,1,1,1,21,25,,0,Rare,Surf/Fish,sprites/lanturn.png
6172,Pallet Town,Lanturn,171,1,1,1,36,40,,0,Uncommon,Surf/Fish,sprites/lanturn.png
6173,Route 107,Lanturn,171,1,1,1,20,35,,0,Uncommon,Fish,sprites/lanturn.png
6174,Route 108,Lanturn,171,1,1,1,20,35,,0,Uncommon,Fish,sprites/lanturn.png
6175,Route 124 Underwater,Lanturn,171,1,1,1,30,34,,0,Uncommon,Fish,sprites/lanturn.png
6176,Route 126 Underwater,Lanturn,171,1,1,1,30,34,,0,Uncommon,Fish,sprites/lanturn.png
6177,Route 127 Underwater,Lanturn,171,1,1,1,30,34,,0,Uncommon,Fish,sprites/lanturn.png
6178,Route 128 Underwater,Lanturn,171,1,1,1,30,34,,0,Uncommon,Fish,sprites/lanturn.png
6179,Route 129 Underwater,Lanturn,171,1,1,1,30,34,,0,Uncommon,Fish,sprites/lanturn.png
6180,Route 130 Underwater,Lanturn,171,1,1,1,30,34,,0,Uncommon,Fish,sprites/lanturn.png
6181,Route 220,Lanturn,171,1,1,1,20,32,,0,Uncommon,Surf/Fish,sprites/lanturn.png
6182,Route 26,Lanturn,171,0,0,1,42,42,,0,Common,Surf/Fish,sprites/lanturn.png
6183,Route 40,Lanturn,171,1,1,1,15,21,Apicot Berry,0,Common,Surf/Fish,sprites/lanturn.png
6184,Route 41,Lanturn,171,1,1,1,30,35,,0,Common,Surf/Fish,sprites/lanturn.png
6185,Aphrodia Island,Chinchou,170,1,1,1,30,35,Apicot Berry,0,Common,Surf/Fish,sprites/chinchou.png
6186,Blackthorn City,Chinchou,170,0,1,0,42,46,,0,Common,Surf/Fish,sprites/chinchou.png
6187,Breakers Trench Underwater,Chinchou,170,1,1,1,35,39,Deep Sea Scale,0,Common,Surf/Fish,sprites/chinchou.png
6188,Breezy Falls,Chinchou,170,1,1,1,18,23,Deep Sea Scale,0,Common,Surf/Fish,sprites/chinchou.png
6189,Corsica Island,Chinchou,170,1,1,1,15,19,,0,Common,Surf/Fish,sprites/chinchou.png
6190,Diamond Empire Entry,Chinchou,170,1,1,1,22,31,,0,Common,Surf/Fish,sprites/chinchou.png
6191,Diamond Empire Pathway Underwater,Chinchou,170,1,1,1,21,25,Deep Sea Scale,0,Common,Surf/Fish,sprites/chinchou.png
6192,Four Island,Chinchou,170,1,1,1,5,35,Deep Sea Scale,0,Common,Fish,sprites/chinchou.png
6193,Galeras Island East,Chinchou,170,1,1,1,27,33,Deep Sea Scale,0,Common,Surf/Fish,sprites/chinchou.png
6194,Guild Island,Chinchou,170,1,1,1,42,50,,0,Common,Surf/Fish,sprites/chinchou.png
6195,Love Island,Chinchou,170,0,0,1,13,17,,0,Common,Surf/Fish,sprites/chinchou.png
6196,Medusas Cloud,Chinchou,170,1,1,1,30,35,Apicot Berry,0,Common,Surf/Fish,sprites/chinchou.png
6197,Olivine City,Chinchou,170,1,1,1,23,25,Apicot Berry,0,Common,Surf/Fish,sprites/chinchou.png
6198,Route 107,Chinchou,170,1,1,1,20,35,Deep Sea Scale,0,Common,Fish,sprites/chinchou.png
6199,Route 108,Chinchou,170,1,1,1,20,35,Deep Sea Scale,0,Common,Fish,sprites/chinchou.png
6200,Route 124,Chinchou,170,1,1,1,25,35,Deep Sea Scale,0,Common,Fish,sprites/chinchou.png
6201,Route 124 Underwater,Chinchou,170,1,1,1,25,29,Deep Sea Scale,0,Common,Fish,sprites/chinchou.png
6202,Route 126,Chinchou,170,1,1,1,32,33,Deep Sea Scale,0,Common,Fish,sprites/chinchou.png
6203,Route 126 Underwater,Chinchou,170,1,1,1,25,29,Deep Sea Scale,0,Common,Fish,sprites/chinchou.png
6204,Route 127,Chinchou,170,1,1,1,25,35,Deep Sea Scale,0,Common,Fish,sprites/chinchou.png
6205,Route 127 Underwater,Chinchou,170,1,1,1,25,29,Deep Sea Scale,0,Common,Fish,sprites/chinchou.png
6206,Route 128,Chinchou,170,1,1,1,25,35,Deep Sea Scale,0,Common,Fish,sprites/chinchou.png
6207,Route 128 Underwater,Chinchou,170,1,1,1,25,29,Deep Sea Scale,0,Common,Fish,sprites/chinchou.png
6208,Route 129 Underwater,Chinchou,170,1,1,1,25,29,Deep Sea Scale,0,Common,Fish,sprites/chinchou.png
6209,Route 130 Underwater,Chinchou,170,1,1,1,25,29,Deep Sea Scale,0,Common,Fish,sprites/chinchou.png
6210,Route 135,Chinchou,170,1,1,1,42,45,Deep Sea Scale,0,Common,Fish,sprites/chinchou.png
6211,Route 17,Chinchou,170,1,1,1,38,38,Apicot Berry,0,Common,Surf/Fish,sprites/chinchou.png
6212,Route 20,Chinchou,170,1,1,1,38,38,Apicot Berry,0,Common,Surf/Fish,sprites/chinchou.png
6213,Route 21,Chinchou,170,1,1,1,38,38,Apicot Berry,0,Common,Surf/Fish,sprites/chinchou.png
6214,Route 220,Chinchou,170,1,1,1,20,32,Deep Sea Scale,0,Common,Surf/Fish,sprites/chinchou.png
6215,Route 26,Chinchou,170,0,0,1,38,38,Apicot Berry,0,Common,Surf/Fish,sprites/chinchou.png
6216,Route 27,Chinchou,170,1,1,1,38,38,Apicot Berry,0,Common,Surf/Fish,sprites/chinchou.png
6217,Route 40,Chinchou,170,1,1,1,15,21,Apicot Berry,0,Common,Surf/Fish,sprites/chinchou.png
6218,Route 41,Chinchou,170,1,1,1,30,35,Deep Sea Scale,0,Common,Fish,sprites/chinchou.png
6219,Route 45,Chinchou,170,1,1,1,44,47,,0,Common,Surf/Fish,sprites/chinchou.png
6220,Safari Johto Wet Zone,Chinchou,170,1,1,1,22,26,Apicot Berry,0,Common,Surf/Fish,sprites/chinchou.png
6221,Suzuka Cave B1F,Chinchou,170,1,1,1,21,25,Deep Sea Scale,0,Common,Surf/Fish,sprites/chinchou.png
6222,Trainers Valley,Chinchou,170,1,1,1,30,32,Apicot Berry,0,Common,Surf/Fish,sprites/chinchou.png
6223,Aphrodia Island,Corsola,222,1,1,1,30,35,Hard Stone,0,Uncommon,Surf/Fish,sprites/corsola.png
6224,Breezy Garden Underwater,Corsola,222,1,1,1,21,25,,0,Uncommon,Surf/Fish,sprites/corsola.png
6225,Cape Of Palpatoo,Corsola,222,1,1,1,35,39,,0,Common,Surf/Fish,sprites/corsola.png
6226,Cherrygrove City,Corsola,222,1,1,0,10,14,,0,Uncommon,Surf/Fish,sprites/corsola.png
6227,Cianwood City,Corsola,222,1,1,1,30,35,Hard Stone,0,Uncommon,Surf/Fish,sprites/corsola.png
6228,Cinnabar Island,Corsola,222,1,1,1,37,39,,0,Uncommon,Surf/Fish,sprites/corsola.png
6229,Ever Grande City,Corsola,222,1,1,1,25,30,,0,Common,Surf/Fish,sprites/corsola.png
6230,Four Island,Corsola,222,1,1,0,5,35,,0,Uncommon,Surf/Fish,sprites/corsola.png
6231,Galeras Island South,Corsola,222,1,1,1,25,31,,0,Uncommon,Surf/Fish,sprites/corsola.png
6232,Kalijodo Lake,Corsola,222,1,1,1,36,40,Hard Stone,0,Uncommon,Surf/Fish,sprites/corsola.png
6233,Lake Cave,Corsola,222,1,1,1,18,22,,0,Uncommon,Surf/Fish,sprites/corsola.png
6234,Love Island,Corsola,222,1,1,0,13,17,,0,Uncommon,Surf/Fish,sprites/corsola.png
6235,Nap Shore,Corsola,222,1,1,1,42,45,Hard Stone,0,Uncommon,Surf/Fish,sprites/corsola.png
6236,Nido Isle,Corsola,222,1,1,1,30,35,Hard Stone,0,Uncommon,Surf/Fish,sprites/corsola.png
6237,Olivine City,Corsola,222,1,1,1,23,25,Hard Stone,0,Uncommon,Surf/Fish,sprites/corsola.png
6238,Pacifidlog Town,Corsola,222,1,1,1,30,36,,0,Uncommon,Surf/Fish,sprites/corsola.png
6239,Route 128,Corsola,222,1,1,1,28,36,,0,Uncommon,Fish,sprites/corsola.png
6240,Route 128 Underwater,Corsola,222,1,1,1,30,34,,0,Uncommon,Fish,sprites/corsola.png
6241,Route 14,Corsola,222,1,1,0,34,36,Hard Stone,0,Uncommon,Surf/Fish,sprites/corsola.png
6242,Route 19,Corsola,222,1,1,1,40,42,Hard Stone,0,Uncommon,Surf/Fish,sprites/corsola.png
6243,Route 20,Corsola,222,1,1,1,40,44,Hard Stone,0,Uncommon,Surf/Fish,sprites/corsola.png
6244,Route 34,Corsola,222,1,1,0,11,15,,0,Common,Surf/Fish,sprites/corsola.png
6245,Route 40,Corsola,222,1,1,1,15,21,Hard Stone,0,Uncommon,Surf/Fish,sprites/corsola.png
6246,Safari Johto Wet Zone,Corsola,222,1,1,1,22,26,Hard Stone,0,Uncommon,Surf/Fish,sprites/corsola.png
6247,Trainers Valley,Corsola,222,1,1,1,30,32,Hard Stone,0,Uncommon,Surf/Fish,sprites/corsola.png
6248,Union Cave B2F,Corsola,222,1,1,1,6,10,,0,Uncommon,Fish,sprites/corsola.png
6249,Aphrodia Island,Lapras,131,1,1,1,21,26,,0,Rare,Surf/Fish,sprites/lapras.png
6250,Breezy Garden,Lapras,131,1,0,1,21,25,,0,Rare,Surf/Fish,sprites/lapras.png
6251,Dragons Shrine,Lapras,131,1,1,1,60,64,,0,Rare,Surf/Fish,sprites/lapras.png
6252,Frozen Cave,Lapras,131,1,1,1,20,25,,1,Rare,Surf/Fish,sprites/lapras.png
6253,Green Path,Lapras,131,1,1,1,15,30,,0,Rare,Surf/Fish,sprites/lapras.png
6254,Icefall Back Cave,Lapras,131,1,1,1,41,45,,0,Rare,Surf/Fish,sprites/lapras.png
6255,Love Island,Lapras,131,1,1,0,13,17,,0,Rare,Surf/Fish,sprites/lapras.png
6256,Nido Isle,Lapras,131,1,1,1,21,26,,0,Rare,Surf/Fish,sprites/lapras.png
6257,Pallet Town,Lapras,131,1,1,1,36,40,,1,Rare,Surf/Fish,sprites/lapras.png
6258,Pinkan Island Meadow,Lapras,131,1,1,1,43,48,,0,Rare,Surf/Fish,sprites/lapras.png
6259,Route 132,Lapras,131,1,1,1,30,35,TM13 - Ice Beam,0,Rare,Fish,sprites/lapras.png
6260,Route 21,Lapras,131,1,1,1,26,26,,0,Rare,Surf/Fish,sprites/lapras.png
6261,Safari Area 1,Lapras,131,1,1,1,24,26,,0,Rare,Surf/Fish,sprites/lapras.png
6262,Safari Johto Snow Zone,Lapras,131,1,1,1,22,26,,0,Rare,Surf/Fish,sprites/lapras.png
6263,Seafoam B4F,Lapras,131,1,1,1,26,26,,0,Rare,Surf/Fish,sprites/lapras.png
6264,Secret Nap Area,Lapras,131,1,1,1,10,13,,1,Rare,Surf/Fish,sprites/lapras.png
6265,Sinnoh Victory Road B1F,Lapras,131,1,1,1,45,49,,0,Rare,Surf/Fish,sprites/lapras.png
6266,Sinnoh Victory Road B1F Deep,Lapras,131,1,1,1,50,54,,0,Rare,Surf/Fish,sprites/lapras.png
6267,Spawn Testing,Lapras,131,1,1,1,43,48,,0,Rare,Surf/Fish,sprites/lapras.png
6268,Union Cave B2F,Lapras,131,1,1,1,11,15,,0,Rare,Surf/Fish,sprites/lapras.png
6269,Unknown Place,Lapras,131,1,1,1,26,26,,0,Rare,Surf/Fish,sprites/lapras.png
6270,Vulcan Cave B2F,Lapras,131,1,1,1,22,26,,0,Rare,Surf/Fish,sprites/lapras.png
6271,Battle Tower,Finneon,456,1,1,1,40,45,,0,Uncommon,Surf/Fish,sprites/finneon.png
6272,Breakers Beach,Finneon,456,1,1,1,25,29,Rindo Berry,0,Uncommon,Surf/Fish,sprites/finneon.png
6273,Breezy Path,Finneon,456,1,1,1,17,21,,0,Uncommon,Surf/Fish,sprites/finneon.png
6274,Buring Strait Underwater,Finneon,456,1,1,1,25,31,,0,Uncommon,Surf/Fish,sprites/finneon.png
6275,Corsica Island,Finneon,456,1,1,1,15,19,,0,Uncommon,Surf/Fish,sprites/finneon.png
6276,Diamond Empire Entry,Finneon,456,1,1,1,22,31,,0,Uncommon,Surf/Fish,sprites/finneon.png
6277,Eriyadu Town,Finneon,456,1,1,1,35,39,,0,Uncommon,Surf/Fish,sprites/finneon.png
6278,Fuego Ironworks,Finneon,456,1,1,1,20,32,,0,Uncommon,Surf/Fish,sprites/finneon.png
6279,Galeras Island South,Finneon,456,1,1,1,25,31,,0,Uncommon,Surf/Fish,sprites/finneon.png
6280,Iron Island,Finneon,456,1,1,1,32,36,Rindo Berry,0,Uncommon,Surf/Fish,sprites/finneon.png
6281,Love Island,Finneon,456,1,1,0,13,17,,0,Uncommon,Surf/Fish,sprites/finneon.png
6282,Nido Isle,Finneon,456,1,1,1,30,35,Rindo Berry,0,Uncommon,Surf/Fish,sprites/finneon.png
6283,Route 122,Finneon,456,1,1,1,20,28,Mystic Water,0,Uncommon,Fish,sprites/finneon.png
6284,Route 124,Finneon,456,1,1,1,25,35,,0,Uncommon,Fish,sprites/finneon.png
6285,Route 125,Finneon,456,1,1,1,25,35,,0,Uncommon,Fish,sprites/finneon.png
6286,Route 127,Finneon,456,1,1,1,28,36,,0,Uncommon,Fish,sprites/finneon.png
6287,Route 128,Finneon,456,1,1,1,28,36,,0,Uncommon,Fish,sprites/finneon.png
6288,Route 130,Finneon,456,1,1,1,28,36,,0,Uncommon,Fish,sprites/finneon.png
6289,Route 131,Finneon,456,1,1,1,31,33,,0,Uncommon,Surf/Fish,sprites/finneon.png
6290,Route 131 B,Finneon,456,1,1,1,32,34,,0,Uncommon,Fish,sprites/finneon.png
6291,Route 133,Finneon,456,1,1,1,30,34,,0,Uncommon,Fish,sprites/finneon.png
6292,Route 134,Finneon,456,1,1,1,30,34,,0,Uncommon,Surf/Fish,sprites/finneon.png
6293,Route 218,Finneon,456,1,1,1,28,31,Rindo Berry,0,Uncommon,Surf/Fish,sprites/finneon.png
6294,Route 219,Finneon,456,1,1,1,20,32,,0,Uncommon,Surf/Fish,sprites/finneon.png
6295,Route 220,Finneon,456,1,1,1,20,32,,0,Uncommon,Surf/Fish,sprites/finneon.png
6296,Route 221,Finneon,456,1,1,1,28,32,,0,Uncommon,Surf/Fish,sprites/finneon.png
6297,Route 225,Finneon,456,1,1,1,40,45,Rindo Berry,0,Uncommon,Surf/Fish,sprites/finneon.png
6298,Route 45,Finneon,456,1,1,1,44,47,,0,Uncommon,Surf/Fish,sprites/finneon.png
6299,Safari Entrance,Finneon,456,1,1,1,34,38,Rindo Berry,0,Uncommon,Surf/Fish,sprites/finneon.png
6300,Sinnoh Safari Area Zone 6,Finneon,456,1,1,1,24,28,Rindo Berry,0,Uncommon,Surf/Fish,sprites/finneon.png
6301,Valley Windworks,Finneon,456,1,1,1,20,35,,0,Uncommon,Surf/Fish,sprites/finneon.png
6302,Vulcan Cove,Finneon,456,1,1,1,34,38,Rindo Berry,0,Uncommon,Surf/Fish,sprites/finneon.png
6303,Wastelands,Finneon,456,1,1,1,25,31,,0,Uncommon,Surf/Fish,sprites/finneon.png
6304,Battle Tower,Lumineon,457,1,1,1,40,45,Rindo Berry,0,Uncommon,Surf/Fish,sprites/lumineon.png
6305,Eriyadu Town,Lumineon,457,1,1,1,35,39,,0,Uncommon,Surf/Fish,sprites/lumineon.png
6306,Iron Island,Lumineon,457,1,1,1,32,36,Rindo Berry,0,Uncommon,Surf/Fish,sprites/lumineon.png
6307,Route 218,Lumineon,457,1,1,1,28,31,Rindo Berry,0,Uncommon,Surf/Fish,sprites/lumineon.png
6308,Route 219,Lumineon,457,1,1,1,20,32,,0,Uncommon,Surf/Fish,sprites/lumineon.png
6309,Route 220,Lumineon,457,1,1,1,20,32,,0,Uncommon,Surf/Fish,sprites/lumineon.png
6310,Route 221,Lumineon,457,1,1,1,28,32,,0,Uncommon,Surf/Fish,sprites/lumineon.png
6311,Route 225,Lumineon,457,1,1,1,40,45,Rindo Berry,0,Uncommon,Surf/Fish,sprites/lumineon.png
6312,Route 227,Lumineon,457,1,1,1,40,45,Rindo Berry,0,Uncommon,Surf/Fish,sprites/lumineon.png
6313,Sinnoh Safari Area Zone 2,Lumineon,457,1,1,1,24,28,Rindo Berry,0,Uncommon,Surf/Fish,sprites/lumineon.png
6314,Wastelands,Lumineon,457,1,1,1,25,31,,0,Uncommon,Surf/Fish,sprites/lumineon.png
6315,Battle Tower,Seaking,119,1,1,1,40,45,,0,Common,Surf/Fish,sprites/seaking.png
6316,Cerulean Cave 1F,Seaking,119,1,1,1,60,64,,0,Uncommon,Fish,sprites/seaking.png
6317,Cerulean Cave B1F,Seaking,119,1,1,1,58,62,,0,Uncommon,Fish,sprites/seaking.png
6318,Crater Town Shore,Seaking,119,1,1,1,26,30,,0,Common,Surf/Fish,sprites/seaking.png
6319,Crystal Cavern,Seaking,119,1,1,1,25,31,,0,Uncommon,Surf/Fish,sprites/seaking.png
6320,Dark Cave North,Seaking,119,1,1,1,44,47,,0,Common,Surf/Fish,sprites/seaking.png
6321,Fire Island,Seaking,119,1,1,1,15,19,,0,Uncommon,Fish,sprites/seaking.png
